_step,cos_V_v,cos_u_v,dit_learning_rate,dudt_norm,loss,raw_mse_V,raw_mse_vc,test_loss,val_loss/bc_z:0.1.0,val_loss/cmu_play_fusion,val_loss/dobbe,val_loss/droid,val_loss/fractal20220817_data,val_loss/libero_10_no_noops,val_loss/libero_goal_no_noops,val_loss/overall,val_loss/stanford_hydra_dataset_converted_externally_to_rlds,vlm_learning_rate,_wandb_step,raw_mse
16500,0.7959962487220764,0.794034481048584,7.1875e-05,21.617456436157227,2.0,63.5,62.5,0.16727839410305023,,,,,,,,,,7.80625e-07,166,2.0
16600,0.7679336071014404,0.7768539786338806,7.225000000000001e-05,18.44994354248047,2.0,68.5,65.0,0.16727839410305023,,,,,,,,,,7.8475e-07,167,2.0
16700,0.8191343545913696,0.8280919194221497,7.2625e-05,18.427223205566406,2.0,55.25,52.0,0.16727839410305023,,,,,,,,,,7.888749999999999e-07,168,2.0
16800,0.8297264575958252,0.832770586013794,7.3e-05,15.746970176696777,2.0,52.75,51.5,0.16727839410305023,,,,,,,,,,7.93e-07,169,2.0
16900,0.7994527220726013,0.8040224313735962,7.337500000000001e-05,21.789417266845703,2.0,59.5,57.0,0.16727839410305023,,,,,,,,,,7.97125e-07,170,2.0
17000,0.8005865216255188,0.8182182312011719,7.375e-05,17.948659896850586,2.0,59.0,53.25,0.16727839410305023,,,,,,,,,,8.0125e-07,171,2.0
17100,0.804736852645874,0.8074135780334473,7.4125e-05,9.095687866210938,2.0,58.5,58.0,0.16727839410305023,,,,,,,,,,8.053749999999999e-07,172,2.0
17200,0.8040318489074707,0.8046337366104126,7.450000000000001e-05,15.926409721374512,2.0,59.0,56.25,0.16727839410305023,,,,,,,,,,8.095e-07,173,2.0
17300,0.8322671055793762,0.8322395086288452,7.4875e-05,15.345491409301758,2.0,51.75,51.5,0.16727839410305023,,,,,,,,,,8.13625e-07,174,2.0
17400,0.8134608268737793,0.8192499279975891,7.525e-05,18.533260345458984,2.0,56.75,54.25,0.16727839410305023,,,,,,,,,,8.177499999999999e-07,175,2.0
17500,0.7980732917785645,0.8041002750396729,7.5625e-05,14.633026123046875,2.0,60.5,58.5,0.16727839410305023,,,,,,,,,,8.218750000000001e-07,176,2.0
17600,0.8074211478233337,0.806970477104187,7.599999999999999e-05,17.484272003173828,2.0,58.25,57.25,0.16727839410305023,,,,,,,,,,8.26e-07,177,2.0
17700,0.8031271696090698,0.8075889945030212,7.637500000000001e-05,20.082914352416992,2.0,59.0,56.75,0.16727839410305023,,,,,,,,,,8.30125e-07,178,2.0
17800,0.8565610647201538,0.8623349666595459,7.675000000000001e-05,11.773030281066895,2.0,44.75,41.75,0.16727839410305023,,,,,,,,,,8.342500000000001e-07,179,2.0
17900,0.8068289756774902,0.8122485876083374,7.7125e-05,13.533108711242676,2.0,58.75,57.25,0.16727839410305023,,,,,,,,,,8.38375e-07,180,2.0
18000,0.8479732275009155,0.8482221364974976,7.75e-05,15.658772468566895,2.0,47.0,46.0,0.16727839410305023,,,,,,,,,,8.425e-07,181,2.0
18100,0.8096444606781006,0.8142863512039185,7.7875e-05,17.492040634155273,2.0,60.5,58.75,0.16727839410305023,,,,,,,,,,8.466250000000001e-07,182,2.0
18200,0.8093386292457581,0.8105254173278809,7.825e-05,8.612889289855957,2.0,60.25,58.5,0.16727839410305023,,,,,,,,,,8.507500000000001e-07,183,2.0
18300,0.8171117901802063,0.8202110528945923,7.8625e-05,19.226648330688477,2.0,54.5,52.5,0.16727839410305023,,,,,,,,,,8.54875e-07,184,2.0
18400,0.8251517415046692,0.8293263912200928,7.900000000000001e-05,16.10064125061035,2.0,53.75,52.0,0.16727839410305023,,,,,,,,,,8.59e-07,185,2.0
18500,0.8315637707710266,0.8338958024978638,7.9375e-05,13.9533052444458,2.0,51.75,50.5,0.16727839410305023,,,,,,,,,,8.631250000000001e-07,186,2.0
18600,0.8171684741973877,0.8176562786102295,7.975e-05,18.988008499145508,2.0,54.5,53.0,0.16727839410305023,,,,,,,,,,8.6725e-07,187,2.0
18700,0.8060654401779175,0.8083549737930298,8.012500000000001e-05,23.094802856445312,2.0,57.75,57.0,0.16727839410305023,,,,,,,,,,8.71375e-07,188,2.0
18800,0.8236855864524841,0.8254244327545166,8.049999999999999e-05,17.834980010986328,2.0,53.75,52.75,0.16727839410305023,,,,,,,,,,8.755000000000001e-07,189,2.0
18900,0.8213270902633667,0.8240115642547607,8.0875e-05,20.493677139282227,2.0,55.0,53.25,0.16727839410305023,,,,,,,,,,8.796250000000001e-07,190,2.0
19000,0.8352820873260498,0.8367936015129089,8.125000000000001e-05,19.77787208557129,2.0,49.5,48.0,0.16727839410305023,,,,,,,,,,8.8375e-07,191,2.0
19100,0.821103572845459,0.8257379531860352,8.162499999999999e-05,25.188013076782227,2.0,54.25,52.25,0.16727839410305023,,,,,,,,,,8.878750000000002e-07,192,2.0
19200,0.8361411094665527,0.8363169431686401,8.200000000000001e-05,17.75562858581543,2.0,49.75,48.5,0.16727839410305023,,,,,,,,,,8.920000000000001e-07,193,2.0
19300,0.8363804817199707,0.8375687599182129,8.2375e-05,10.989901542663574,2.0,50.0,49.75,0.16727839410305023,,,,,,,,,,8.96125e-07,194,2.0
19400,0.8349052667617798,0.8348331451416016,8.275e-05,15.965974807739258,2.0,49.5,49.0,0.16727839410305023,,,,,,,,,,9.0025e-07,195,2.0
19500,0.8434112071990967,0.8490721583366394,8.312500000000001e-05,12.920221328735352,2.0,47.25,44.75,0.16727839410305023,,,,,,,,,,9.04375e-07,196,2.0
19600,0.8356389999389648,0.8377133011817932,8.35e-05,14.4077787399292,2.0,49.5,49.25,0.16727839410305023,,,,,,,,,,9.085e-07,197,2.0
19700,0.8276891112327576,0.8447617292404175,8.3875e-05,14.378371238708496,2.0,52.0,47.0,0.16727839410305023,,,,,,,,,,9.126249999999999e-07,198,2.0
19800,0.8185589909553528,0.8220981955528259,8.425e-05,14.058626174926758,2.0,54.25,51.75,0.16727839410305023,,,,,,,,,,9.167500000000001e-07,199,2.0
19900,0.8414344191551208,0.842066764831543,8.462500000000001e-05,16.116575241088867,2.0,49.0,47.75,0.16727839410305023,,,,,,,,,,9.20875e-07,200,2.0
19950,,,,,,,,,0.16531901061534882,0.33475300669670105,0.07747248560190201,0.1538957953453064,0.11530615389347076,0.18223462998867035,0.20646879076957703,0.1593022346496582,0.19007565081119537,,201,
20000,0.8492857813835144,0.8485137224197388,8.5e-05,15.92199420928955,2.0,46.75,45.75,0.1593022346496582,,,,,,,,,,9.249999999999999e-07,202,2.0
20100,0.836208701133728,0.8401870131492615,8.5375e-05,14.626721382141113,2.0,49.5,47.25,0.1593022346496582,,,,,,,,,,9.29125e-07,203,2.0
20200,0.7920597791671753,0.7934045791625977,8.575000000000001e-05,17.7263240814209,2.0,61.25,60.0,0.1593022346496582,,,,,,,,,,9.3325e-07,204,2.0
20300,0.8403054475784302,0.8467032313346863,8.6125e-05,15.51915168762207,2.0,49.0,46.0,0.1593022346496582,,,,,,,,,,9.37375e-07,205,2.0
20400,0.8101921677589417,0.8111460208892822,8.65e-05,16.314239501953125,2.0,56.25,55.25,0.1593022346496582,,,,,,,,,,9.415e-07,206,2.0
20500,0.7960708141326904,0.7969615459442139,8.6875e-05,24.397401809692383,2.0,61.25,60.5,0.1593022346496582,,,,,,,,,,9.45625e-07,207,2.0
20600,0.8228104114532471,0.8245245814323425,8.724999999999999e-05,18.31732749938965,2.0,53.75,53.0,0.1593022346496582,,,,,,,,,,9.4975e-07,208,2.0
20700,0.8119757175445557,0.8170745372772217,8.762500000000002e-05,16.42129898071289,2.0,56.0,53.25,0.1593022346496582,,,,,,,,,,9.53875e-07,209,2.0
20800,0.8216731548309326,0.8335123062133789,8.800000000000001e-05,20.80024528503418,2.0,54.75,51.25,0.1593022346496582,,,,,,,,,,9.58e-07,210,2.0
20900,0.8297481536865234,0.831385612487793,8.837500000000001e-05,16.99393653869629,2.0,50.75,49.5,0.1593022346496582,,,,,,,,,,9.62125e-07,211,2.0
21000,0.7981178760528564,0.8012614846229553,8.875e-05,17.666990280151367,2.0,59.75,57.25,0.1593022346496582,,,,,,,,,,9.6625e-07,212,2.0
21100,0.8223207592964172,0.8256264328956604,8.9125e-05,14.127142906188965,2.0,55.0,53.5,0.1593022346496582,,,,,,,,,,9.70375e-07,213,2.0
21200,0.8054553270339966,0.8051998615264893,8.950000000000001e-05,16.478748321533203,2.0,57.75,57.25,0.1593022346496582,,,,,,,,,,9.745e-07,214,2.0
21300,0.7917933464050293,0.7920013070106506,8.9875e-05,12.580601692199707,2.0,60.25,60.0,0.1593022346496582,,,,,,,,,,9.78625e-07,215,2.0
21400,0.8195005655288696,0.8200573325157166,9.025000000000001e-05,17.2216796875,2.0,54.5,54.25,0.1593022346496582,,,,,,,,,,9.8275e-07,216,2.0
21500,0.8186501264572144,0.818976640701294,9.062500000000001e-05,19.358688354492188,2.0,53.75,53.0,0.1593022346496582,,,,,,,,,,9.86875e-07,217,2.0
21600,0.8185904026031494,0.8240773677825928,9.1e-05,18.14847183227539,2.0,54.75,52.25,0.1593022346496582,,,,,,,,,,9.91e-07,218,2.0
21700,0.8243414163589478,0.8243678212165833,9.1375e-05,19.74567985534668,2.0,52.75,51.5,0.1593022346496582,,,,,,,,,,9.95125e-07,219,2.0
21800,0.8403574228286743,0.8401786088943481,9.175000000000001e-05,16.49269676208496,2.0,49.0,48.25,0.1593022346496582,,,,,,,,,,9.9925e-07,220,2.0
21900,0.8456958532333374,0.8458285331726074,9.2125e-05,13.68248462677002,2.0,46.5,46.0,0.1593022346496582,,,,,,,,,,1.003375e-06,221,2.0
22000,0.8186926245689392,0.8228664994239807,9.25e-05,17.38270378112793,2.0,52.0,50.25,0.1593022346496582,,,,,,,,,,1.0075e-06,222,2.0
22100,0.8279761075973511,0.8311940431594849,9.2875e-05,14.952852249145508,2.0,51.75,50.25,0.1593022346496582,,,,,,,,,,1.011625e-06,223,2.0
22200,0.8573633432388306,0.861686110496521,9.325e-05,16.030445098876953,2.0,43.75,42.25,0.1593022346496582,,,,,,,,,,1.01575e-06,224,2.0
22300,0.831853985786438,0.8344389200210571,9.362500000000001e-05,16.074207305908203,2.0,51.25,48.75,0.1593022346496582,,,,,,,,,,1.0198750000000001e-06,225,2.0
22400,0.8139677047729492,0.822180449962616,9.400000000000001e-05,20.602758407592773,2.0,58.0,53.75,0.1593022346496582,,,,,,,,,,1.024e-06,226,2.0
22500,0.8602229356765747,0.8603537082672119,9.4375e-05,16.519994735717773,2.0,43.0,42.0,0.1593022346496582,,,,,,,,,,1.028125e-06,227,2.0
22600,0.7996841669082642,0.8119419813156128,9.475e-05,17.78140640258789,2.0,58.0,54.25,0.1593022346496582,,,,,,,,,,1.03225e-06,228,2.0
22700,0.8231002688407898,0.8249075412750244,9.5125e-05,12.085169792175293,2.0,52.75,51.5,0.1593022346496582,,,,,,,,,,1.036375e-06,229,2.0
22800,0.8489077091217041,0.850131094455719,9.55e-05,21.202611923217773,2.0,44.75,44.0,0.1593022346496582,,,,,,,,,,1.0405e-06,230,2.0
22900,0.795943021774292,0.800036609172821,9.5875e-05,22.871437072753906,2.0,60.0,58.5,0.1593022346496582,,,,,,,,,,1.044625e-06,231,2.0
23000,0.8140377998352051,0.8143404722213745,9.625000000000001e-05,18.822641372680664,2.0,57.75,56.5,0.1593022346496582,,,,,,,,,,1.0487500000000001e-06,232,2.0
23100,0.8107149004936218,0.8120346069335938,9.6625e-05,18.411970138549805,2.0,57.75,56.75,0.1593022346496582,,,,,,,,,,1.052875e-06,233,2.0
23200,0.830133855342865,0.8353897929191589,9.7e-05,12.475934028625488,2.0,51.0,48.75,0.1593022346496582,,,,,,,,,,1.057e-06,234,2.0
23300,0.8301606178283691,0.8331731557846069,9.737500000000001e-05,17.187101364135742,2.0,52.75,50.75,0.1593022346496582,,,,,,,,,,1.061125e-06,235,2.0
23400,0.8115071654319763,0.809579610824585,9.774999999999999e-05,21.818479537963867,2.0,55.0,54.0,0.1593022346496582,,,,,,,,,,1.06525e-06,236,2.0
23500,0.8183367252349854,0.8193663358688354,9.8125e-05,13.297221183776855,2.0,55.25,54.5,0.1593022346496582,,,,,,,,,,1.069375e-06,237,2.0
23600,0.8313348293304443,0.8353533148765564,9.850000000000001e-05,17.32288360595703,2.0,51.0,49.5,0.1593022346496582,,,,,,,,,,1.0735e-06,238,2.0
23700,0.8524823188781738,0.8617163300514221,9.8875e-05,12.42721939086914,2.0,46.25,43.0,0.1593022346496582,,,,,,,,,,1.0776250000000001e-06,239,2.0
23800,0.8241301774978638,0.822972297668457,9.925000000000001e-05,24.7043514251709,2.0,53.25,52.25,0.1593022346496582,,,,,,,,,,1.08175e-06,240,2.0
23900,0.8245859146118164,0.8278534412384033,9.9625e-05,10.178743362426758,2.0,50.75,50.0,0.1593022346496582,,,,,,,,,,1.085875e-06,241,2.0
24000,0.8211385607719421,0.8356878757476807,0.0001,17.36098289489746,2.0,53.0,48.0,0.1593022346496582,,,,,,,,,,1.0900000000000002e-06,242,2.0
24100,0.7965961694717407,0.8040648698806763,0.0001,39.24524688720703,2.0,59.75,57.5,0.1593022346496582,,,,,,,,,,1.094125e-06,243,2.0
24200,0.8233972787857056,0.8238637447357178,0.0001,17.57972526550293,2.0,53.75,53.25,0.1593022346496582,,,,,,,,,,1.09825e-06,244,2.0
24300,0.8328245282173157,0.8354496359825134,0.0001,17.9080810546875,2.0,49.0,48.0,0.1593022346496582,,,,,,,,,,1.1023750000000002e-06,245,2.0
24400,0.8470112085342407,0.8538818359375,0.0001,13.168414115905762,2.0,45.75,43.0,0.1593022346496582,,,,,,,,,,1.1065000000000001e-06,246,2.0
24500,0.8244348764419556,0.8294456601142883,0.0001,19.07396125793457,2.0,52.5,50.0,0.1593022346496582,,,,,,,,,,1.110625e-06,247,2.0
24600,0.824091911315918,0.8247299194335938,0.0001,17.958343505859375,2.0,53.75,53.0,0.1593022346496582,,,,,,,,,,1.11475e-06,248,2.0
24700,0.8436374664306641,0.8449594974517822,0.0001,19.368053436279297,2.0,47.5,46.75,0.1593022346496582,,,,,,,,,,1.1188750000000002e-06,249,2.0
24800,0.8519836664199829,0.8543606400489807,0.0001,24.5130615234375,2.0,45.5,44.25,0.1593022346496582,,,,,,,,,,1.123e-06,250,2.0
24900,0.8417654633522034,0.8426403403282166,0.0001,20.441354751586914,2.0,47.75,46.25,0.1593022346496582,,,,,,,,,,1.127125e-06,251,2.0
25000,0.8187268376350403,0.8257052898406982,0.0001,19.439212799072266,2.0,55.5,51.75,0.1593022346496582,,,,,,,,,,1.1312500000000002e-06,252,2.0
25100,0.8164553046226501,0.8201940059661865,0.0001,13.777670860290527,2.0,55.0,53.75,0.1593022346496582,,,,,,,,,,1.1353750000000001e-06,253,2.0
25200,0.8268853425979614,0.8354966044425964,0.0001,27.770837783813477,2.0,52.5,49.25,0.1593022346496582,,,,,,,,,,1.1395e-06,254,2.0
25300,0.8189482092857361,0.8240721225738525,0.0001,15.537635803222656,2.0,55.0,52.75,0.1593022346496582,,,,,,,,,,1.1436250000000002e-06,255,2.0
25400,0.848086953163147,0.8496979475021362,0.0001,16.988479614257812,2.0,46.25,45.25,0.1593022346496582,,,,,,,,,,1.1477500000000001e-06,256,2.0
25500,0.8350398540496826,0.8387576341629028,0.0001,18.328641891479492,2.0,49.75,48.0,0.1593022346496582,,,,,,,,,,1.151875e-06,257,2.0
25600,0.8113865256309509,0.8119201064109802,0.0001,28.766904830932617,2.0,59.75,58.75,0.1593022346496582,,,,,,,,,,1.156e-06,258,2.0
25700,0.8237242698669434,0.8259257078170776,0.0001,23.08222007751465,2.0,52.5,51.0,0.1593022346496582,,,,,,,,,,1.160125e-06,259,2.0
25800,0.825759768486023,0.826473593711853,0.0001,21.60313606262207,2.0,52.25,51.25,0.1593022346496582,,,,,,,,,,1.16425e-06,260,2.0
25900,0.821193516254425,0.8230181932449341,0.0001,10.53831958770752,2.0,55.0,54.5,0.1593022346496582,,,,,,,,,,1.1683749999999998e-06,261,2.0
26000,0.858267068862915,0.8580422401428223,0.0001,23.43755531311035,2.0,44.25,43.5,0.1593022346496582,,,,,,,,,,1.1725e-06,262,2.0
26100,0.834961473941803,0.8385757803916931,0.0001,10.968843460083008,2.0,50.0,48.0,0.1593022346496582,,,,,,,,,,1.176625e-06,263,2.0
26200,0.8167553544044495,0.8441551327705383,0.0001,12.318879127502441,2.0,54.75,46.0,0.1593022346496582,,,,,,,,,,1.1807499999999999e-06,264,2.0
26300,0.8433223366737366,0.8490559458732605,0.0001,13.476656913757324,2.0,48.5,46.5,0.1593022346496582,,,,,,,,,,1.184875e-06,265,2.0
26400,0.8101679086685181,0.8114164471626282,0.0001,23.320585250854492,2.0,57.0,54.75,0.1593022346496582,,,,,,,,,,1.189e-06,266,2.0
26500,0.8397554159164429,0.8427362442016602,0.0001,18.623136520385742,2.0,49.25,47.5,0.1593022346496582,,,,,,,,,,1.193125e-06,267,2.0
26600,0.8248206973075867,0.8262889385223389,0.0001,21.5506534576416,2.0,52.25,51.0,0.1593022346496582,,,,,,,,,,1.19725e-06,268,2.0
26700,0.8375176787376404,0.8387197852134705,0.0001,17.766836166381836,2.0,49.25,48.25,0.1593022346496582,,,,,,,,,,1.201375e-06,269,2.0
26800,0.82855623960495,0.8323071002960205,0.0001,20.82740020751953,2.0,53.75,52.5,0.1593022346496582,,,,,,,,,,1.2055e-06,270,2.0
26900,0.8316611051559448,0.8310012221336365,0.0001,18.94675636291504,2.0,53.0,51.5,0.1593022346496582,,,,,,,,,,1.2096249999999999e-06,271,2.0
27000,0.8173954486846924,0.8187929391860962,0.0001,22.49471092224121,2.0,54.25,53.25,0.1593022346496582,,,,,,,,,,1.21375e-06,272,2.0
27100,0.8120391368865967,0.815367579460144,0.0001,16.311840057373047,2.0,56.75,55.0,0.1593022346496582,,,,,,,,,,1.217875e-06,273,2.0
27200,0.8401563763618469,0.8427839279174805,0.0001,18.131059646606445,2.0,48.25,47.0,0.1593022346496582,,,,,,,,,,1.222e-06,274,2.0
27300,0.8059359788894653,0.8049536347389221,0.0001,23.453365325927734,2.0,57.5,57.25,0.1593022346496582,,,,,,,,,,1.226125e-06,275,2.0
27400,0.827263355255127,0.8307040929794312,0.0001,17.924802780151367,2.0,52.75,50.75,0.1593022346496582,,,,,,,,,,1.23025e-06,276,2.0
27500,0.8392229676246643,0.8378769159317017,0.0001,18.704343795776367,2.0,49.0,47.75,0.1593022346496582,,,,,,,,,,1.234375e-06,277,2.0
27600,0.8310315608978271,0.8288931846618652,0.0001,11.556928634643555,2.0,52.0,51.25,0.1593022346496582,,,,,,,,,,1.2385e-06,278,2.0
27700,0.8469934463500977,0.8471159934997559,0.0001,17.14219856262207,2.0,48.5,47.75,0.1593022346496582,,,,,,,,,,1.242625e-06,279,2.0
27800,0.8516818284988403,0.851076066493988,0.0001,14.554672241210938,2.0,45.25,44.75,0.1593022346496582,,,,,,,,,,1.24675e-06,280,2.0
27900,0.8285531997680664,0.830726146697998,0.0001,11.847167015075684,2.0,51.75,50.0,0.1593022346496582,,,,,,,,,,1.2508750000000003e-06,281,2.0
28000,0.8465512990951538,0.8495504260063171,0.0001,17.179616928100586,2.0,44.75,43.75,0.1593022346496582,,,,,,,,,,1.255e-06,282,2.0
28100,0.8110519647598267,0.8124974966049194,0.0001,26.850934982299805,2.0,58.75,56.0,0.1593022346496582,,,,,,,,,,1.2591250000000002e-06,283,2.0
28200,0.8513612151145935,0.8533235788345337,0.0001,15.841516494750977,2.0,46.25,45.25,0.1593022346496582,,,,,,,,,,1.26325e-06,284,2.0
28300,0.8377686738967896,0.8403194546699524,0.0001,17.302154541015625,2.0,48.25,47.0,0.1593022346496582,,,,,,,,,,1.267375e-06,285,2.0
28400,0.8160198926925659,0.858518660068512,0.0001,25.295677185058594,2.0,57.25,42.75,0.1593022346496582,,,,,,,,,,1.2715000000000002e-06,286,2.0
28500,0.8516690731048584,0.8515418767929077,0.0001,56.20425033569336,2.0,45.0,44.25,0.1593022346496582,,,,,,,,,,1.275625e-06,287,2.0
28600,0.8473113775253296,0.8493956327438354,0.0001,16.431396484375,2.0,46.5,45.0,0.1593022346496582,,,,,,,,,,1.2797500000000001e-06,288,2.0
28700,0.8401862978935242,0.8391886949539185,0.0001,18.00507164001465,2.0,48.5,48.0,0.1593022346496582,,,,,,,,,,1.283875e-06,289,2.0
28800,0.8281883001327515,0.8291999101638794,0.0001,36.66046905517578,2.0,53.75,52.0,0.1593022346496582,,,,,,,,,,1.288e-06,290,2.0
28900,0.845341682434082,0.8460168838500977,0.0001,12.745989799499512,2.0,47.75,47.25,0.1593022346496582,,,,,,,,,,1.2921250000000001e-06,291,2.0
29000,0.8443640470504761,0.8466091156005859,0.0001,15.075571060180664,2.0,48.0,46.25,0.1593022346496582,,,,,,,,,,1.29625e-06,292,2.0
29100,0.8305410146713257,0.8303261399269104,0.0001,15.34073543548584,2.0,52.75,51.75,0.1593022346496582,,,,,,,,,,1.300375e-06,293,2.0
29200,0.8320420980453491,0.8351783156394958,0.0001,17.984561920166016,2.0,51.75,50.0,0.1593022346496582,,,,,,,,,,1.3045000000000002e-06,294,2.0
29300,0.8051871061325073,0.8049077987670898,0.0001,21.09065818786621,2.0,57.0,56.0,0.1593022346496582,,,,,,,,,,1.3086250000000001e-06,295,2.0
29400,0.8440175652503967,0.8446542024612427,0.0001,64.73308563232422,2.0,46.0,45.5,0.1593022346496582,,,,,,,,,,1.31275e-06,296,2.0
29500,0.8349187970161438,0.8327890634536743,0.0001,27.443195343017578,2.0,51.0,50.25,0.1593022346496582,,,,,,,,,,1.316875e-06,297,2.0
29600,0.8031439185142517,0.8051146864891052,0.0001,19.49678611755371,2.0,59.0,57.25,0.1593022346496582,,,,,,,,,,1.3210000000000001e-06,298,2.0
29700,0.8450127840042114,0.8496307134628296,0.0001,15.4529447555542,2.0,46.75,45.25,0.1593022346496582,,,,,,,,,,1.325125e-06,299,2.0
29800,0.8320519924163818,0.8300373554229736,0.0001,17.518110275268555,2.0,52.0,52.0,0.1593022346496582,,,,,,,,,,1.32925e-06,300,2.0
29900,0.8535099029541016,0.8545241355895996,0.0001,17.8498592376709,2.0,44.75,44.25,0.1593022346496582,,,,,,,,,,1.3333750000000002e-06,301,2.0
29950,,,,,,,,,0.17065753042697906,0.2717694342136383,0.06843201816082001,0.17934563755989075,0.11656589806079865,0.09504517912864685,0.1122339740395546,0.15040753781795502,0.12469647824764252,,302,
30000,0.8361279368400574,0.839740514755249,0.0001,22.710538864135742,2.0,51.0,49.0,0.15040752291679382,,,,,,,,,,1.3375000000000001e-06,303,2.0
30100,0.8187596797943115,0.8326020836830139,0.0001,19.078664779663086,2.0,53.75,49.75,0.15040752291679382,,,,,,,,,,1.3416250000000003e-06,304,2.0
30200,0.865854799747467,0.8664402365684509,0.0001,61.62221145629883,2.0,41.0,39.75,0.15040752291679382,,,,,,,,,,1.3457500000000002e-06,305,2.0
30300,0.8456863164901733,0.845805823802948,0.0001,17.53803062438965,2.0,46.25,45.0,0.15040752291679382,,,,,,,,,,1.3498750000000001e-06,306,2.0
30400,0.8249281048774719,0.8250638246536255,0.0001,19.2742977142334,2.0,52.25,51.25,0.15040752291679382,,,,,,,,,,1.3540000000000003e-06,307,2.0
30500,0.8234232068061829,0.8283815383911133,0.0001,15.185876846313477,2.0,53.0,50.75,0.15040752291679382,,,,,,,,,,1.3581250000000002e-06,308,2.0
30600,0.8302164077758789,0.8315932750701904,0.0001,24.044376373291016,2.0,53.25,50.75,0.15040752291679382,,,,,,,,,,1.3622500000000002e-06,309,2.0
30700,0.8367617130279541,0.8365837335586548,0.0001,17.494604110717773,2.0,48.5,47.75,0.15040752291679382,,,,,,,,,,1.3663750000000003e-06,310,2.0
30800,0.851828932762146,0.8576622009277344,0.0001,15.402124404907227,2.0,46.0,43.25,0.15040752291679382,,,,,,,,,,1.3705000000000003e-06,311,2.0
30900,0.8187000751495361,0.8195010423660278,0.0001,17.43349266052246,2.0,53.0,52.25,0.15040752291679382,,,,,,,,,,1.3746250000000002e-06,312,2.0
31000,0.8590158224105835,0.8588438630104065,0.0001,29.231714248657227,2.0,43.5,42.5,0.15040752291679382,,,,,,,,,,1.3787500000000004e-06,313,2.0
31100,0.8656365871429443,0.864343523979187,0.0001,13.543291091918945,2.0,41.75,40.5,0.15040752291679382,,,,,,,,,,1.3828750000000003e-06,314,2.0
31200,0.8555513620376587,0.8565311431884766,0.0001,14.796343803405762,2.0,44.25,43.25,0.15040752291679382,,,,,,,,,,1.3870000000000002e-06,315,2.0
31300,0.8397279381752014,0.8398938179016113,0.0001,24.92917823791504,2.0,51.75,50.5,0.15040752291679382,,,,,,,,,,1.3911250000000002e-06,316,2.0
31400,0.8489938974380493,0.8523795008659363,0.0001,13.600125312805176,2.0,46.25,44.75,0.15040752291679382,,,,,,,,,,1.3952500000000003e-06,317,2.0
31500,0.834046483039856,0.8354885578155518,0.0001,20.20558738708496,2.0,51.25,49.75,0.15040752291679382,,,,,,,,,,1.3993750000000003e-06,318,2.0
31600,0.8310526609420776,0.8370280265808105,0.0001,18.003219604492188,2.0,49.25,47.0,0.15040752291679382,,,,,,,,,,1.4035000000000002e-06,319,2.0
31700,0.8368532061576843,0.8362300395965576,0.0001,20.836252212524414,2.0,50.5,50.0,0.15040752291679382,,,,,,,,,,1.4076250000000001e-06,320,2.0
